iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
NCL,New Caledonia,2019,,,,,,,-1.56,-0.352,0,0,,,,,,,0,,,,,0,,,,3.02,0,0,2.665,0,0.31,0,2.665,0,0,0.355,0,0.045,3.02,,78605.589,,,,,,9425.054,88.259,,0,,,,,0,,,,10.25,,,,,1094.634,,11.741,0.355,1253.781,,,,,,0,0,0,,,,,0,,88.259,,,,,9425.054,,,,0,0,,,,,0,0,,10678.835,282757,22.226,1253.781,11.741,,,,,,0,,,,,0,,1.49,,,,,159.147,
NZL,New Zealand,2019,-4.525,-1.053,,,,,2.612,6.576,1.398,126.906,,,,,,,7.583,13.813,6.905,2.165,17.838,688.436,3729.363,22.22,4645.523,43.422,0.607,3.293,7.653,3.339,25.327,0,1.021,7.49,8.097,35.769,0.123,2.222,43.422,,54007.927,4.967,64.945,7.939,167.769,35075.66,1599.925,17.624,,7.69,8.863,18.977,3.991,49.021,698.074,10248.883,,,58.328,-3.08,24.518,-2.013,63.335,5295.179,13241.464,82.376,35.769,7478.315,-1.499,35.036,-1.377,90.507,18922.407,0,0,0,,0,0,0,0,0,2.351,1.799,39.064,1.783,100.91,213.415,21097.414,,,1565.942,1692.849,0.582,8.234,0.123,21.271,17.249,18.647,4447.102,9078.24,4783062,258.323,7478.315,82.376,-1.499,35.036,-1.377,90.507,18922.407,0.283,26.962,0.123,0.068,0.318,25.716,66.585,5.117,8.658,2.161,0.445,5.583,464.571,1167.256
NIC,Nicaragua,2019,,,,,,,1.705,0.48,17.458,119.879,,,,,,,0,,,,,0,,,,4.759,0.785,0,1.663,0.229,0.445,0,1.433,0.85,1.635,2.832,0.022,0.73,4.495,,4371.559,,,,,,253.998,36.99,,5.098,,,,,35.008,,,,9.908,,,,,68.037,,63.01,2.832,432.663,,,,,,5.548,0.264,0,,,,,0,,31.892,,,,,218.99,,,,129.86,249.739,,,,,18.912,36.37,,686.662,6545503,28.614,432.663,63.01,,,,,,0.489,,,,,3.361,,16.242,,,,,111.527,
NER,Niger,2019,,,,,,,6.029,0.598,0,0,,,,,,,22.513,,,,,5.682,,,,1.998,0,0.132,0.564,0,0,0,0.432,0,0,0.024,0.024,0,0.588,,451.225,,,,,,24.208,95.921,,0,,,,,0,,,,0,,,,,0,,4.079,0.024,1.03,,,,,,70.56,1.41,0,,,,,0,,73.407,,,,,18.526,,,,0,0,,,,,0,0,,25.238,23310718,10.518,1.03,4.079,,,,,,4.079,,,,,1.03,,0,,,,,0,
NGA,Nigeria,2019,0,,2.092,10.096,4.959,55.578,2.822,13.685,0.075,0.132,,,,,,,0,,,,,0,,,,35.669,0.027,0,28.973,28.973,6.637,0,0,0,0.027,6.696,0.03,0.003,35.669,,2481.222,,,,,,144.17,81.227,,81.227,,,,,144.17,,492.791,2452.143,18.606,,,,,33.024,,18.773,6.696,33.321,,,,,,0,0,0,,,,,0,,0,,,,,0,,1176.256,5853.08,0,0.132,,,,,0,0.075,,177.491,200963616,498.635,33.321,18.773,,,,,,0.084,,,,,0.149,,0.008,,,,,0.015,
NIU,Niue,2019,,,,,,,4.65,0.001,0,0,,,,,,,0,,,,,0,,,,0.003,0,0,0.003,0,0,0,0.003,0,0,0,0,0,0.003,,19974.882,,,,,,1858.736,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,1858.736,,,,0,0,,,,,0,0,,1858.736,1614,0.032,0,0,,,,,,0,,,,,0,,0,,,,,0,
,Non-OECD,2019,3.495,1233.015,1.794,434.48,-2.55,-960.005,2.285,2153.48,,,16.13,0.476,63.692,458.557,,,46.588,1.959,36.118,668.817,34816.948,,,36510.544,,,,7376.011,10989.413,2965.212,2783.676,801.969,648.19,,273.378,3973.556,329.168,587.334,15832.517,,,1.594,87.257,1319.782,84115.075,,,69.41,,18.729,1.443,21.826,299.331,21039.675,,,24654.422,,17.582,2.889,7.15,193.53,6892.99,,,30.163,4775.525,,7.281,12.743,833.7,12283.8,,,,5.065,9.371,2.06,170.153,1985.85,,,4.094,1.26,29.314,351.635,28258.384,,,36685.113,,,,10.706,0.702,65.466,676.945,,1.727,,,,96398.797,,25.097,6.887,10.683,663.547,10297.95,,2.079,30.575,0.846,190.859,815.092,,,3.71,11.5,1.509,150.001,1454.366,,
PRK,North Korea,2019,,,,,,,-2.376,-2.309,0,0,,,,,,,13.363,,,,,82.123,,,,15.774,0,2.108,2.108,0,13.65,0,0,0,0,13.666,0.015,0.001,15.774,,3695.7,,,,,,82.123,13.363,,0,,,,,0,,,,86.535,,,,,531.829,,86.637,13.666,532.456,,,,,,0,0,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,614.579,25666158,94.854,532.456,86.637,,,,,,0.095,,,,,0.584,,0.007,,,,,0.043,
MKD,North Macedonia,2019,,,,,,,5.981,1.738,1.022,28.798,,,,,,,59.796,18.513,38.674,1.86,11.909,1684.699,5716.216,,,7.7,0.06,3.51,4.53,0.96,1.16,0,0.06,0,0.06,1.34,0.02,0.1,5.87,,14780.323,13.635,89.191,3.295,27.466,13182.69,2174.27,77.172,,16.354,16.922,9.22,0.411,2.839,460.772,1362.762,,,19.761,-35.279,9.357,-1.571,2.882,556.767,1383.042,22.828,1.34,643.162,-31.884,10.806,-1.558,3.328,1597.137,23.766,1.83,0,,0,0,0,0,0,1.022,8.759,41.296,1.024,12.717,28.798,6103.713,,,0,28.798,1.572,0.443,0.002,0.136,0,1.022,65.491,2817.431,2083458,30.794,643.162,22.828,-31.884,10.806,-1.558,3.328,1597.137,0.341,1.55,0.187,0.001,0.058,9.599,27.606,1.704,4.205,0.819,0.01,0.252,47.997,120.998
MNP,Northern Mariana Islands,2019,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57213,0,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,2019,0,,-5.794,-70.271,-5.729,-55.511,-6.497,-34.316,0.186,46.478,,,,,,,0.03,-2.325,1.837,-0.216,9.075,7.437,1687.077,,,134.12,0.25,0.04,2.76,2.06,125.52,0,0.66,0,0.25,131.32,0.01,5.54,134.08,,91823.227,-2.545,33.143,-4.275,163.693,30432.63,513.12,2.058,,1.536,3.072,9.243,1.361,45.652,382.981,8487.393,1142.598,212423.837,93.616,-10.293,62.743,-35.558,309.889,23335.804,57612.374,97.942,131.32,24414.1,-8.793,65.693,-31.28,324.461,60321.51,0.03,0.04,0,,0,0,0,0,0,0.492,-4.738,22.062,-5.42,108.966,122.703,20258.161,913.482,169828.175,0,46.478,23.463,0.127,0.119,0.626,0,0.186,116.474,24927.22,5378859,493.904,24414.1,97.942,-8.793,65.693,-31.28,324.461,60321.51,0.007,74.792,0.054,0.113,0.264,1.859,49.167,4.132,41.982,2.77,4.045,13.681,1029.958,2543.496
,OECD,2019,-4.596,-487.366,5.585,799.074,6.121,887.85,-1.001,-658.8,,,1.125,0.984,7.129,640.632,,,21.939,-11.091,13.775,-1119.141,8971.703,,,10116.878,,,,2450.232,5981.174,3358.632,1444.207,1994.633,172.31,,389.756,3043.55,378.75,830.837,11168.434,,,-1.801,79.862,-953.736,52015.734,,,53.554,,30.073,2.047,27.636,361.11,17999.728,,,15107.697,,12.931,-2.853,5.491,-105.032,3576.173,,,45.111,5038.183,,2.3,20.138,294.935,13116.275,,,,17.86,1.081,7.583,52.82,4939.148,,,1.543,-0.775,38.452,-195.705,25044.262,,,15393.886,,,,0.563,1.482,5.406,965.121,,3.49,,,,65131.957,,27.251,3.051,12.555,242.116,8177.127,,3.391,15.828,1.44,128.158,937.869,,,7.439,11.154,3.159,206.455,2057.333,,
OMN,Oman,2019,,,0.984,3.575,-1.037,-5.768,1.435,5.465,0,0,,,,,,,0,127.638,0.511,1.106,1.972,0,396.421,,,36.949,0,0,36.945,36.945,0,0,0,0,0,0.004,0.004,0,36.949,,77645.862,1.435,99.989,5.463,386.247,77637.684,7426.169,99.989,,99.989,0,64.71,0.001,249.965,7426.169,50244.438,366.902,73749.254,0,,0,0,0,0,0,0.011,0.004,0.804,4.979,0.011,0.002,0.041,8.24,0,0,0,,0,0,0,0,0,0,3.352,34.769,4.356,134.309,0,26996.825,550.426,110638.67,0,0,,0,0,0,0,0,0,7426.973,4974992,386.288,0.804,0.011,4.979,0.011,0.002,0.041,8.24,0.011,4.979,0.011,0.002,0.041,0.804,8.24,0,,0,0,0,0,0
PAK,Pakistan,2019,53.955,12.404,-4.427,-15.139,0,,1.035,9.999,1.829,12.28,,,,,,,17.077,12.602,15.883,17.355,155.075,114.642,716.064,35.393,163.427,145.933,2.659,24.828,85.156,24.777,43.146,9.783,35.552,0,2.659,50.446,1.032,3.609,145.386,,4508.308,-0.734,87.097,-6.286,850.364,3926.594,393.212,58.573,,17.042,2.006,45.539,8.742,444.618,114.407,2053.045,326.862,1509.301,29.677,22.694,9.207,16.628,89.896,199.231,415.099,41.427,60.23,278.114,14.846,12.903,16.286,125.98,581.718,0.375,0.547,6.729,-1.078,2.329,-0.248,22.738,45.175,104.994,24.454,-11.441,25.674,-32.383,250.671,164.163,1157.484,,,0,12.28,-40.238,0.157,-1.03,1.53,0,1.829,7.067,671.326,216565312,976.343,232.938,34.698,19.068,10.574,16.533,103.242,476.724,0.71,4.649,0.412,0.179,4.02,4.763,18.56,2.482,10.765,0.798,0.758,7.796,16.664,35.997
PSE,Palestine,2019,,,,,,,1.808,0.353,0.125,0.074,,,,,,,0,,,,,0,,,,6.378,0,0,0.294,0,0,0,0.294,0,0,0,0,0,0.295,,3991.268,,,,,,59.063,99.875,,0,,,,,0,,,,0,,,,,0,,0.125,0,0.074,,,,,,95.381,6.084,0,,,,,0,,99.875,,,,,59.063,,,,0,0.074,,,,,0,0.125,,59.137,4981422,19.882,0.074,0.125,,,,,,0,,,,,0,,0,,,,,0,
PAN,Panama,2019,,,,,,,-5.175,-6.72,0.288,7.693,,,,,,,3.964,,,,,105.898,,,,10.967,0.033,0.45,2.033,0.6,8.303,0,0.983,0,0.033,9.311,0.295,0.68,11.344,,28998.336,,,,,,478.658,17.918,,5.286,,,,,141.197,,,,73.198,,,,,1955.363,,82.082,9.311,2192.66,,,,,,-3.435,-0.377,0,,,,,0,,8.669,,,,,231.563,,,,0,7.693,,,,,0,0.288,,2671.318,4246440,123.14,2192.66,82.082,,,,,,2.601,,,,,69.47,,5.995,,,,,160.134,
PNG,Papua New Guinea,2019,,,,,,,2.783,0.788,0.973,4.718,,,,,,,0,,,,,0,,,,4.257,0.041,0,3.414,1.16,0.8,0,2.254,0,0.041,0.843,0.001,0,4.257,,3316.351,,,,,,389.048,80.203,,27.252,,,,,132.192,,,,18.792,,,,,91.156,,19.797,0.843,96.033,,,,,,0,0,0,,,,,0,,52.951,,,,,256.856,,,,0,4.718,,,,,0,0.973,,485.081,8776119,29.105,96.033,19.797,,,,,,0.033,,,,,0.158,,0,,,,,0,
PRY,Paraguay,2019,,,,,,,-12.866,-19.137,1.779,125.837,,,,,,,0,,,,,0,,,,7.259,0.886,0,0.002,0,48.935,0,0.002,0,0.886,49.821,0,0,49.823,,18397.521,,,,,,0.267,0.004,,0,,,,,0,,,,98.217,,,,,6946.376,,99.996,49.821,7072.213,,,,,,-586.388,-42.564,0,,,,,0,,0.004,,,,,0.267,,,,0,125.837,,,,,0,1.779,,7072.48,7044639,129.604,7072.213,99.996,,,,,,0,,,,,0,,0,,,,,0,
PER,Peru,2019,0,,5.341,6.843,4.225,2.878,0.994,3.243,0.955,16.302,,,,,,,1.152,-32.551,2.665,-4.236,8.778,19.657,270.001,,,55.528,0.53,0.639,21.274,20.635,31.255,0,0,0,0.53,34.207,0.767,1.655,55.481,,10131.892,0.489,72.786,1.166,239.752,7374.624,654.376,38.345,,37.193,2.318,24.929,1.86,82.113,634.719,2525.733,134.958,4151.215,56.335,1.981,23.652,1.514,77.907,961.392,2396.36,61.655,34.207,1052.193,2.633,25.868,2.186,85.207,2620.899,0.083,0.046,0,,0,0,0,0,0,0,2.437,45.193,3.542,148.862,0,4578.89,71.005,2184.056,0,16.302,26.052,0.398,0.271,1.312,0,0.955,40.367,1706.57,32510462,329.393,1052.193,61.655,2.633,25.868,2.186,85.207,2620.899,1.382,1.984,0.574,0.037,1.889,23.592,58.115,2.983,9.748,1.244,0.364,4.098,50.907,126.056
PHL,Philippines,2019,,,,,,,3.058,16.607,0.499,4.634,,,,,,,48.37,6.925,36.328,13.17,203.339,449.09,1880.739,,,100.381,0.501,48.554,78.956,18.968,7.945,0,11.434,10.691,11.192,21.425,1.246,1.042,100.381,,5177.145,4.093,89.156,19.621,499.041,4615.764,730.288,78.657,,18.896,3.111,7.532,1.272,42.16,175.443,389.949,,,7.915,-14.79,3.55,-3.449,19.873,73.483,183.81,21.343,21.425,198.163,-5.843,9.752,-3.387,54.587,504.887,0,0,0,,0,0,0,0,0,11.39,2.086,45.297,5.18,253.542,105.754,2345.076,,,98.884,103.518,1.28,5.19,0.367,29.049,10.65,11.15,268.681,928.451,108116624,559.735,198.163,21.343,-5.843,9.752,-3.387,54.587,504.887,1.241,-0.611,0.551,-0.019,3.086,11.525,28.539,1.038,-9.984,0.461,-0.286,2.579,9.638,23.857
POL,Poland,2019,-5.628,-30.941,0.098,0.039,0,,-2.984,-36.182,4.711,202.704,8.005,0.972,0.847,11.435,301.807,744,72.461,-10.894,43.869,-63.097,516.078,3118.157,13621.25,518.821,13693.632,173.66,7.68,118.14,137.58,14.8,1.96,0,4.64,0,7.68,25.46,0.71,15.11,163.04,,31049.816,-4.035,93.67,-46.334,1101.944,29084.417,3631.251,84.384,,9.078,4.831,17.756,9.627,208.888,390.627,5513.335,39.852,1051.842,1.202,-1.178,0.411,-0.058,4.839,51.732,127.707,15.616,25.46,671.985,15.785,6.33,10.152,74.466,1965.423,6.115,10.62,0,,0,0,0,0,0,2.846,1.93,32.045,7.136,376.977,122.467,9949.833,,,0,202.704,16.901,1.617,2.75,19.025,0,4.711,502.134,4303.236,37887768,1176.408,671.985,15.616,15.785,6.33,10.152,74.466,1965.423,0.435,136.018,0.15,1.014,1.76,18.74,46.447,9.268,17.596,3.18,5.597,37.408,398.809,987.328
PRT,Portugal,2019,,,,,,,-4.896,-14.752,6.495,328.569,-0.046,1.145,-0.002,3.28,320.794,255,10.69,-54.156,5.067,-17.15,14.518,540.769,1419.701,,,55.13,3.36,5.53,24.32,17.26,8.82,0,1.53,0.22,3.58,27.41,1.34,13.67,51.73,,28018.71,-4.241,75.171,-9.538,215.383,21061.953,2378.21,47.013,,33.366,5.788,21.412,3.356,61.35,1687.825,5999.335,,,17.05,-29.109,7.621,-8.966,21.835,862.492,2135.235,52.987,27.41,2680.376,-6.828,24.829,-5.213,71.141,6956.779,6.167,3.4,0,,0,0,0,0,0,2.958,3.146,48.692,4.256,139.515,149.616,13642.917,,,21.513,350.082,5.251,3.091,0.442,8.857,0.425,6.921,866.153,5058.586,10226178,286.524,2680.376,52.987,-6.828,24.829,-5.213,71.141,6956.779,2.59,33.139,1.161,0.828,3.326,131.036,325.201,26.426,7.923,11.811,2.484,33.842,1336.765,3309.397
PRI,Puerto Rico,2019,,,,,,,-0.296,-0.257,0.069,4.804,,,,,,,0,,,,,0,,,,20.546,0.014,0,15.659,0,0.032,0,15.659,0,0.014,4.887,2.42,2.42,20.546,,29546.375,,,,,,5338.167,76.216,,0,,,,,0,,,,0.158,,,,,11.049,,23.784,4.887,1665.814,,,,,,0,0,0,,,,,0,,76.216,,,,,5338.167,,,,0,4.804,,,,,0,0.069,,7003.981,2933404,86.671,1665.814,23.784,,,,,,11.779,,,,,824.98,,11.779,,,,,824.98,
QAT,Qatar,2019,,,1.797,30.38,-2.227,-20.578,8.186,40.461,0.243,40.533,,,,,,,0,,0,0,0,0,0,,,47.171,0.115,0,47.048,47.048,0,0,0,0,0.115,0.123,0.008,0,47.171,,188811.823,8.191,99.943,40.462,534.424,188704.247,16612.557,99.739,,99.739,7.506,68.613,25.615,366.891,16612.557,129548.79,1721.041,607696.947,0,,0,0,0,0,0,0.261,0.123,43.486,-0.362,0.057,-0.001,0.305,107.731,0,0,0,,0,0,0,0,0,0,9.724,31.33,14.847,167.532,0,59155.457,903.467,319012.667,0,40.533,-0.369,0.053,-0.001,0.284,0,0.243,100.414,16656.043,2832071,534.728,43.486,0.261,-0.362,0.057,-0.001,0.305,107.731,0.018,-0.267,0.004,0,0.021,2.953,7.317,0,,0,0,0,0,0
REU,Reunion,2019,,,,,,,1.586,0.221,5.85,209.315,,,,,,,0,,,,,0,,,,3.181,0.186,0,2.131,0,0.601,0,2.131,0,0.186,1.05,0.25,0.013,3.181,,15930.887,,,,,,2397.259,66.994,,0,,,,,0,,,,18.894,,,,,676.092,,33.006,1.05,1181.043,,,,,,0,0,0,,,,,0,,66.994,,,,,2397.259,,,,0,209.315,,,,,0,5.85,,3578.301,888932,14.161,1181.043,33.006,,,,,,7.859,,,,,281.236,,0.402,,,,,14.399,
ROU,Romania,2019,-2.238,-1.046,-3.365,-3.351,-0.28,-0.116,-2.348,-9.191,0.845,25.82,,,,,,289,22.998,-3.087,15.119,-1.841,57.781,702.83,2983.856,45.682,2359.033,60.7,0.5,13.61,23.27,8.95,15.58,11.28,0.71,0,0.5,24.63,1.78,6.77,59.18,,19736.216,-1.918,75.603,-5.65,288.943,14921.219,1201.68,39.321,,15.123,-7.111,28.104,-8.222,107.408,462.185,5546.63,96.226,4969.174,26.326,-12.118,10.095,-5.32,38.582,804.563,1992.391,60.679,35.91,1854.419,-4.757,23.271,-4.442,88.936,4592.722,2.504,1.52,19.06,-1.218,7.308,-0.344,27.932,582.507,1442.416,1.2,3.697,32.381,4.412,123.754,36.665,6390.732,41.484,2142.275,0,25.82,14.905,0.327,0.162,1.248,0,0.845,64.467,3056.099,19364558,382.183,1271.911,41.619,-6.295,15.962,-4.098,61.004,3150.306,3.008,0.025,1.152,0.001,4.403,91.921,227.36,11.44,6.739,4.388,1.059,16.771,349.608,866.089
RUS,Russia,2019,0.032,0.814,1.484,99.319,0.969,64.011,-0.697,-58.25,0.313,22.712,,,,,,,16.065,-1.696,11.931,-17.096,990.76,1165.719,6791.973,2563.601,17574.285,1040.035,3.313,170.046,665.469,484.93,192.432,195.535,10.493,0.417,3.73,197.462,0.985,0.315,1058.466,,56929.31,-1.034,87.899,-76.265,7299.508,50040.408,4562,62.871,,45.814,-2.241,53.503,-101.866,4443.127,3324.345,30459.05,6790.448,46550.645,18.18,1.585,5.796,7.511,481.318,1319.183,3299.584,37.129,392.997,2694.119,1.791,12.082,17.657,1003.321,6878.08,-1.772,-18.431,18.473,1.776,6.232,9.032,517.494,1340.454,3547.584,0.991,2.342,22.465,42.697,1865.615,71.935,12789.386,6668.512,45714.735,2.859,25.57,2.959,0.016,0.037,1.29,0.039,0.352,8.847,7256.118,145872272,8304.408,1353.665,18.656,1.807,5.85,8.625,485.827,3330.496,0.093,57.163,0.029,0.887,2.439,6.752,16.721,0.03,32.252,0.009,0.19,0.78,2.159,5.344
RWA,Rwanda,2019,,,,,,,11.09,0.63,0.312,0.193,,,,,,,0,,,,,0,,,,0.876,0.002,0,0.379,0.218,0.347,0,0.162,0,0.002,0.403,0.054,0,0.783,,499.546,,,,,,30.042,48.466,,27.827,,,,,17.248,,,,44.323,,,,,27.474,,51.534,0.403,31.943,,,,,,10.654,0.093,0,,,,,0,,20.639,,,,,12.793,,,,0,0.193,,,,,0,0.312,,61.985,12626938,6.308,31.943,51.534,,,,,,6.899,,,,,4.277,,0,,,,,0,
SHN,Saint Helena,2019,,,,,,,35.236,0.014,0,0,,,,,,,0,,,,,0,,,,0.008,0,0,0.008,0,0,0,0.008,0,0,0,0,0,0.008,,8870.779,,,,,,1374.911,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,1374.911,,,,0,0,,,,,0,0,,1374.911,6061,0.054,0,0,,,,,,0,,,,,0,,0,,,,,0,
KNA,Saint Kitts and Nevis,2019,,,,,,,-0.04,0,0,0,,,,,,,0,,,,,0,,,,0.196,0,0,0.188,0,0,0,0.188,0,0,0.008,0,0.008,0.196,,21073.542,,,,,,3564.624,96.121,,0,,,,,0,,,,0,,,,,0,,3.879,0.008,143.847,,,,,,0,0,0,,,,,0,,96.121,,,,,3564.624,,,,0,0,,,,,0,0,,3708.471,52834,1.113,143.847,3.879,,,,,,0,,,,,0,,3.879,,,,,143.847,
LCA,Saint Lucia,2019,,,,,,,46.953,0.871,0,0,,,,,,,0,,,,,0,,,,0.384,0,0,0.381,0,0,0,0.381,0,0,0.003,0.003,0,0.384,,14909.169,,,,,,2082.479,99.176,,0,,,,,0,,,,0,,,,,0,,0.824,0.003,17.298,,,,,,0,0,0,,,,,0,,99.176,,,,,2082.479,,,,0,0,,,,,0,0,,2099.777,182795,2.725,17.298,0.824,,,,,,0.824,,,,,17.298,,0,,,,,0,
SPM,Saint Pierre and Miquelon,2019,,,,,,,-14.011,-0.061,0,0,,,,,,,0,,,,,0,,,,0.049,0,0,0.049,0,0,0,0.049,0,0,0,0,0,0.049,,64130.153,,,,,,8360.534,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,8360.534,,,,0,0,,,,,0,0,,8360.534,5821,0.373,0,0,,,,,,0,,,,,0,,0,,,,,0,
VCT,Saint Vincent and the Grenadines,2019,,,,,,,-14.351,-0.151,0,0,,,,,,,0,,,,,0,,,,0.142,0,0,0.117,0,0.024,0,0.117,0,0,0.025,0.001,0,0.142,,8153.639,,,,,,1057.933,82.394,,0,,,,,0,,,,16.901,,,,,217.012,,17.606,0.025,226.054,,,,,,0,0,0,,,,,0,,82.394,,,,,1057.933,,,,0,0,,,,,0,0,,1283.987,110593,0.902,226.054,17.606,,,,,,0.704,,,,,9.042,,0,,,,,0,
WSM,Samoa,2019,,,,,,,7.815,0.114,0,0,,,,,,,0,,,,,0,,,,0.137,0,0,0.09,0,0.047,0,0.09,0,0,0.047,0,0,0.137,,7959.014,,,,,,454.946,65.666,,0,,,,,0,,,,34.238,,,,,237.208,,34.334,0.047,237.867,,,,,,0,0,0,,,,,0,,65.666,,,,,454.946,,,,0,0,,,,,0,0,,692.813,197093,1.569,237.867,34.334,,,,,,0,,,,,0,,0.095,,,,,0.66,
STP,Sao Tome and Principe,2019,,,,,,,10.204,0.068,0,0,,,,,,,0,,,,,0,,,,0.09,0,0,0.083,0,0.007,0,0.083,0,0,0.007,0,0,0.09,,3411.55,,,,,,387.51,92.593,,0,,,,,0,,,,7.407,,,,,31.001,,7.407,0.007,31.001,,,,,,0,0,0,,,,,0,,92.593,,,,,387.51,,,,0,0,,,,,0,0,,418.511,215048,0.734,31.001,7.407,,,,,,0,,,,,0,,0,,,,,0,
SAU,Saudi Arabia,2019,,,-0.847,-9.5,-3.511,-235.55,0.33,9.75,0,0,,,,,,,0,4.887,0.042,0.058,1.248,0,36.404,,,361.462,0,0,361.302,212.67,0,0,148.632,0,0,0.16,0.155,0.005,361.462,,86577.587,0.261,99.913,7.712,2964.319,86502.655,10543.274,99.956,,58.836,-0.847,37.464,-9.5,1111.5,6205.995,32435.035,1111.5,32435.009,0,,0,0,0,0,0,0.044,0.16,4.663,383.337,0.087,2.038,2.57,75.002,0,0,0,,0,0,0,0,0,41.12,0.935,62.408,17.154,1851.569,4337.278,54031.216,6472.839,188885.832,0,0,,0,0,0,0,0,0,10547.937,34268528,2966.886,4.663,0.044,383.337,0.087,2.038,2.57,75.002,0.043,383.337,0.087,2.038,2.57,4.523,75.002,0.001,,0,0,0,0.14,0
SEN,Senegal,2019,,,,,,,11.108,4.405,2.009,5.789,,,,,,,0,,,,,0,,,,4.696,0.094,0,4.157,0,0.365,0,4.157,0,0.094,0.54,0.08,0,4.696,,2703.498,,,,,,255.068,88.511,,0,,,,,0,,,,7.776,,,,,22.41,,11.489,0.54,33.108,,,,,,0,0,0,,,,,0,,88.511,,,,,255.068,,,,0,5.789,,,,,0,2.009,,288.176,16296362,44.057,33.108,11.489,,,,,,1.704,,,,,4.909,,0,,,,,0,
SRB,Serbia,2019,3.638,2.811,0,,0,,1.09,2.155,0.38,15.959,,,,,,,69.398,,,,,2916.021,,80.088,9129.666,36.94,0.14,25.58,26.35,0.67,9.46,0,0.1,0,0.14,10.51,0.01,0.9,36.86,,22784.415,,,,,,3003.798,71.487,,1.818,,,,,76.377,,,,25.665,,,,,1078.403,,28.513,10.51,1198.099,,,,,,0.217,0.08,0,,,,,0,,0.271,,,,,11.4,,,,0,15.959,,,,,0,0.38,,4201.897,8772228,199.87,1198.099,28.513,,,,,,0.027,,,,,1.14,,2.442,,,,,102.597,
SYC,Seychelles,2019,,,,,,,0.332,0.015,0,0,,,,,,,0,,,,,0,,,,0.433,0,0,0.428,0,0,0,0.428,0,0,0.005,0.005,0,0.433,,47767.85,,,,,,4382.33,98.846,,0,,,,,0,,,,0,,,,,0,,1.154,0.005,51.156,,,,,,0,0,0,,,,,0,,98.846,,,,,4382.33,,,,0,0,,,,,0,0,,4433.486,97741,4.669,51.156,1.154,,,,,,1.154,,,,,51.156,,0,,,,,0,
